date,product_id,product_name,category,stock_on_hand,daily_sold,restock_quantity,stockout
2025-01-29,12,Protein Powder 1kg,Sports,119,26,0,0
2025-01-29,13,Ceramic Mug Set,Home,115,26,0,0
2025-01-29,14,LED Desk Lamp,Home,87,52,0,0
2025-01-29,15,Throw Pillow Set,Home,144,14,0,0
2025-01-29,16,Plant Pot Trio,Home,169,27,0,0
2025-01-30,1,Wireless Headphones,Electronics,91,23,0,0
2025-01-30,2,Smart Watch,Electronics,77,34,0,0
2025-01-30,3,Bluetooth Speaker,Electronics,73,13,0,0
2025-01-30,4,USB-C Hub,Electronics,85,17,0,0
2025-01-30,5,Cotton T-Shirt,Fashion,118,23,0,0
2025-01-30,6,Denim Jacket,Fashion,56,63,0,0
2025-01-30,7,Running Shoes,Fashion,59,22,0,0
2025-01-30,8,Leather Belt,Fashion,110,32,0,0
2025-01-30,9,Yoga Mat,Sports,81,38,0,0
2025-01-30,10,Dumbbell Set,Sports,59,55,0,0
2025-01-30,11,Resistance Bands,Sports,125,78,98,0
2025-01-30,12,Protein Powder 1kg,Sports,88,31,0,0
2025-01-30,13,Ceramic Mug Set,Home,70,45,0,0
2025-01-30,14,LED Desk Lamp,Home,51,36,0,0
2025-01-30,15,Throw Pillow Set,Home,111,33,0,0
2025-01-30,16,Plant Pot Trio,Home,110,59,0,0
2025-01-31,1,Wireless Headphones,Electronics,78,13,0,0
2025-01-31,2,Smart Watch,Electronics,45,32,0,0
2025-01-31,3,Bluetooth Speaker,Electronics,64,9,0,0
2025-01-31,4,USB-C Hub,Electronics,56,29,0,0
2025-01-31,5,Cotton T-Shirt,Fashion,78,40,0,0
2025-01-31,6,Denim Jacket,Fashion,25,31,0,0
2025-01-31,7,Running Shoes,Fashion,211,18,170,0
2025-01-31,8,Leather Belt,Fashion,147,58,95,0
2025-01-31,9,Yoga Mat,Sports,144,64,127,0
2025-01-31,10,Dumbbell Set,Sports,154,45,140,0
2025-01-31,11,Resistance Bands,Sports,113,12,0,0
2025-01-31,12,Protein Powder 1kg,Sports,45,43,0,0
2025-01-31,13,Ceramic Mug Set,Home,114,37,81,0
2025-01-31,14,LED Desk Lamp,Home,160,47,156,0
2025-01-31,15,Throw Pillow Set,Home,68,43,0,0
2025-01-31,16,Plant Pot Trio,Home,89,21,0,0
2025-02-01,1,Wireless Headphones,Electronics,67,11,0,0
2025-02-01,2,Smart Watch,Electronics,178,22,155,0
2025-02-01,3,Bluetooth Speaker,Electronics,101,45,82,0
2025-02-01,4,USB-C Hub,Electronics,48,8,0,0
2025-02-01,5,Cotton T-Shirt,Fashion,142,73,137,0
2025-02-01,6,Denim Jacket,Fashion,190,84,190,0
2025-02-01,7,Running Shoes,Fashion,169,42,0,0
2025-02-01,8,Leather Belt,Fashion,60,87,0,0
2025-02-01,9,Yoga Mat,Sports,94,50,0,0
2025-02-01,10,Dumbbell Set,Sports,110,44,0,0
2025-02-01,11,Resistance Bands,Sports,233,74,194,0
2025-02-01,12,Protein Powder 1kg,Sports,191,65,191,0
2025-02-01,13,Ceramic Mug Set,Home,69,45,0,0
2025-02-01,14,LED Desk Lamp,Home,125,35,0,0
2025-02-01,15,Throw Pillow Set,Home,189,53,174,0
2025-02-01,16,Plant Pot Trio,Home,100,70,81,0
2025-02-02,1,Wireless Headphones,Electronics,63,4,0,0
2025-02-02,2,Smart Watch,Electronics,151,27,0,0
2025-02-02,3,Bluetooth Speaker,Electronics,85,16,0,0
2025-02-02,4,USB-C Hub,Electronics,150,52,150,0
2025-02-02,5,Cotton T-Shirt,Fashion,80,62,0,0
2025-02-02,6,Denim Jacket,Fashion,176,14,0,0
2025-02-02,7,Running Shoes,Fashion,117,52,0,0
2025-02-02,8,Leather Belt,Fashion,154,106,154,0
2025-02-02,9,Yoga Mat,Sports,59,35,0,0
2025-02-02,10,Dumbbell Set,Sports,94,103,87,0
2025-02-02,11,Resistance Bands,Sports,212,21,0,0
2025-02-02,12,Protein Powder 1kg,Sports,160,31,0,0
2025-02-02,13,Ceramic Mug Set,Home,127,43,101,0
2025-02-02,14,LED Desk Lamp,Home,81,44,0,0
2025-02-02,15,Throw Pillow Set,Home,139,50,0,0
2025-02-02,16,Plant Pot Trio,Home,159,48,107,0
2025-02-03,1,Wireless Headphones,Electronics,171,31,139,0
2025-02-03,2,Smart Watch,Electronics,136,15,0,0
2025-02-03,3,Bluetooth Speaker,Electronics,53,32,0,0
2025-02-03,4,USB-C Hub,Electronics,142,8,0,0
2025-02-03,5,Cotton T-Shirt,Fashion,174,56,150,0
2025-02-03,6,Denim Jacket,Fashion,144,32,0,0
2025-02-03,7,Running Shoes,Fashion,55,62,0,0
2025-02-03,8,Leather Belt,Fashion,117,37,0,0
2025-02-03,9,Yoga Mat,Sports,180,83,180,0
2025-02-03,10,Dumbbell Set,Sports,146,53,105,0
2025-02-03,11,Resistance Bands,Sports,144,68,0,0
2025-02-03,12,Protein Powder 1kg,Sports,80,80,0,0
2025-02-03,13,Ceramic Mug Set,Home,115,12,0,0
2025-02-03,14,LED Desk Lamp,Home,72,9,0,0
2025-02-03,15,Throw Pillow Set,Home,187,111,159,0
2025-02-03,16,Plant Pot Trio,Home,77,82,0,0
2025-02-04,1,Wireless Headphones,Electronics,139,32,0,0
2025-02-04,2,Smart Watch,Electronics,125,11,0,0
2025-02-04,3,Bluetooth Speaker,Electronics,44,9,0,0
2025-02-04,4,USB-C Hub,Electronics,122,20,0,0
2025-02-04,5,Cotton T-Shirt,Fashion,149,25,0,0
2025-02-04,6,Denim Jacket,Fashion,81,63,0,0
2025-02-04,7,Running Shoes,Fashion,94,58,94,0
2025-02-04,8,Leather Belt,Fashion,101,16,0,0
2025-02-04,9,Yoga Mat,Sports,134,46,0,0
2025-02-04,10,Dumbbell Set,Sports,87,59,0,0
2025-02-04,11,Resistance Bands,Sports,99,45,0,0
2025-02-04,12,Protein Powder 1kg,Sports,43,37,0,0
2025-02-04,13,Ceramic Mug Set,Home,198,73,156,0
2025-02-04,14,LED Desk Lamp,Home,134,56,118,0
2025-02-04,15,Throw Pillow Set,Home,166,21,0,0
2025-02-04,16,Plant Pot Trio,Home,220,48,191,0
2025-02-05,1,Wireless Headphones,Electronics,107,32,0,0
2025-02-05,2,Smart Watch,Electronics,108,17,0,0
2025-02-05,3,Bluetooth Speaker,Electronics,141,24,121,0
2025-02-05,4,USB-C Hub,Electronics,107,15,0,0
2025-02-05,5,Cotton T-Shirt,Fashion,100,49,0,0
2025-02-05,6,Denim Jacket,Fashion,56,25,0,0
2025-02-05,7,Running Shoes,Fashion,80,14,0,0
2025-02-05,8,Leather Belt,Fashion,85,16,0,0
2025-02-05,9,Yoga Mat,Sports,108,26,0,0
2025-02-05,10,Dumbbell Set,Sports,59,28,0,0
2025-02-05,11,Resistance Bands,Sports,46,53,0,0
2025-02-05,12,Protein Powder 1kg,Sports,186,35,178,0
2025-02-05,13,Ceramic Mug Set,Home,142,56,0,0
2025-02-05,14,LED Desk Lamp,Home,121,13,0,0
2025-02-05,15,Throw Pillow Set,Home,121,45,0,0
2025-02-05,16,Plant Pot Trio,Home,167,53,0,0
2025-02-06,1,Wireless Headphones,Electronics,76,31,0,0
2025-02-06,2,Smart Watch,Electronics,103,5,0,0
2025-02-06,3,Bluetooth Speaker,Electronics,100,41,0,0
2025-02-06,4,USB-C Hub,Electronics,87,20,0,0
2025-02-06,5,Cotton T-Shirt,Fashion,52,48,0,0
2025-02-06,6,Denim Jacket,Fashion,161,58,161,0
2025-02-06,7,Running Shoes,Fashion,216,54,190,0
2025-02-06,8,Leather Belt,Fashion,234,34,183,0
2025-02-06,9,Yoga Mat,Sports,65,43,0,0
2025-02-06,10,Dumbbell Set,Sports,171,53,165,0
2025-02-06,11,Resistance Bands,Sports,107,22,83,0
2025-02-06,12,Protein Powder 1kg,Sports,146,40,0,0
2025-02-06,13,Ceramic Mug Set,Home,81,61,0,0
2025-02-06,14,LED Desk Lamp,Home,140,106,125,0
2025-02-06,15,Throw Pillow Set,Home,108,13,0,0
2025-02-06,16,Plant Pot Trio,Home,95,72,0,0
2025-02-07,1,Wireless Headphones,Electronics,68,8,0,0
2025-02-07,2,Smart Watch,Electronics,68,35,0,0
2025-02-07,3,Bluetooth Speaker,Electronics,62,38,0,0
2025-02-07,4,USB-C Hub,Electronics,69,18,0,0
2025-02-07,5,Cotton T-Shirt,Fashion,128,70,128,0
2025-02-07,6,Denim Jacket,Fashion,128,33,0,0
2025-02-07,7,Running Shoes,Fashion,186,30,0,0
2025-02-07,8,Leather Belt,Fashion,203,31,0,0
2025-02-07,9,Yoga Mat,Sports,174,58,167,0
2025-02-07,10,Dumbbell Set,Sports,162,9,0,0
2025-02-07,11,Resistance Bands,Sports,50,57,0,0
2025-02-07,12,Protein Powder 1kg,Sports,112,34,0,0
2025-02-07,13,Ceramic Mug Set,Home,203,24,146,0
2025-02-07,14,LED Desk Lamp,Home,132,8,0,0
2025-02-07,15,Throw Pillow Set,Home,57,51,0,0
2025-02-07,16,Plant Pot Trio,Home,67,28,0,0
2025-02-08,1,Wireless Headphones,Electronics,214,33,179,0
2025-02-08,2,Smart Watch,Electronics,64,4,0,0
2025-02-08,3,Bluetooth Speaker,Electronics,182,40,160,0
2025-02-08,4,USB-C Hub,Electronics,65,4,0,0
2025-02-08,5,Cotton T-Shirt,Fashion,82,46,0,0
2025-02-08,6,Denim Jacket,Fashion,64,64,0,0
2025-02-08,7,Running Shoes,Fashion,124,62,0,0
2025-02-08,8,Leather Belt,Fashion,152,51,0,0
2025-02-08,9,Yoga Mat,Sports,155,19,0,0
2025-02-08,10,Dumbbell Set,Sports,148,14,0,0
2025-02-08,11,Resistance Bands,Sports,206,25,181,0
2025-02-08,12,Protein Powder 1kg,Sports,90,22,0,0
2025-02-08,13,Ceramic Mug Set,Home,168,35,0,0
2025-02-08,14,LED Desk Lamp,Home,108,24,0,0
2025-02-08,15,Throw Pillow Set,Home,153,34,130,0
2025-02-08,16,Plant Pot Trio,Home,192,48,173,0
2025-02-09,1,Wireless Headphones,Electronics,192,22,0,0
2025-02-09,2,Smart Watch,Electronics,54,10,0,0
2025-02-09,3,Bluetooth Speaker,Electronics,138,44,0,0
2025-02-09,4,USB-C Hub,Electronics,190,69,190,0
2025-02-09,5,Cotton T-Shirt,Fashion,187,66,171,0
2025-02-09,6,Denim Jacket,Fashion,29,35,0,0
2025-02-09,7,Running Shoes,Fashion,62,62,0,0
2025-02-09,8,Leather Belt,Fashion,82,70,0,0
2025-02-09,9,Yoga Mat,Sports,88,67,0,0
2025-02-09,10,Dumbbell Set,Sports,88,60,0,0
2025-02-09,11,Resistance Bands,Sports,170,36,0,0
2025-02-09,12,Protein Powder 1kg,Sports,65,25,0,0
2025-02-09,13,Ceramic Mug Set,Home,90,78,0,0
2025-02-09,14,LED Desk Lamp,Home,54,54,0,0
2025-02-09,15,Throw Pillow Set,Home,122,31,0,0
2025-02-09,16,Plant Pot Trio,Home,119,73,0,0
2025-02-10,1,Wireless Headphones,Electronics,188,4,0,0
2025-02-10,2,Smart Watch,Electronics,47,7,0,0
2025-02-10,3,Bluetooth Speaker,Electronics,111,27,0,0
2025-02-10,4,USB-C Hub,Electronics,161,29,0,0
2025-02-10,5,Cotton T-Shirt,Fashion,146,41,0,0
2025-02-10,6,Denim Jacket,Fashion,153,31,153,0
2025-02-10,7,Running Shoes,Fashion,108,42,88,0
2025-02-10,8,Leather Belt,Fashion,232,50,200,0
2025-02-10,9,Yoga Mat,Sports,66,22,0,0
2025-02-10,10,Dumbbell Set,Sports,78,10,0,0
2025-02-10,11,Resistance Bands,Sports,137,33,0,0
2025-02-10,12,Protein Powder 1kg,Sports,179,52,166,0
2025-02-10,13,Ceramic Mug Set,Home,162,48,120,0
2025-02-10,14,LED Desk Lamp,Home,92,77,92,0
2025-02-10,15,Throw Pillow Set,Home,81,41,0,0
2025-02-10,16,Plant Pot Trio,Home,80,39,0,0
2025-02-11,1,Wireless Headphones,Electronics,155,33,0,0
2025-02-11,2,Smart Watch,Electronics,115,62,115,0
2025-02-11,3,Bluetooth Speaker,Electronics,91,20,0,0
2025-02-11,4,USB-C Hub,Electronics,137,24,0,0
2025-02-11,5,Cotton T-Shirt,Fashion,84,62,0,0
2025-02-11,6,Denim Jacket,Fashion,118,35,0,0
2025-02-11,7,Running Shoes,Fashion,101,7,0,0
2025-02-11,8,Leather Belt,Fashion,168,64,0,0
2025-02-11,9,Yoga Mat,Sports,50,16,0,0
2025-02-11,10,Dumbbell Set,Sports,52,26,0,0
2025-02-11,11,Resistance Bands,Sports,97,40,0,0
2025-02-11,12,Protein Powder 1kg,Sports,134,45,0,0
2025-02-11,13,Ceramic Mug Set,Home,133,29,0,0
2025-02-11,14,LED Desk Lamp,Home,65,27,0,0
2025-02-11,15,Throw Pillow Set,Home,58,23,0,0
2025-02-11,16,Plant Pot Trio,Home,167,28,115,0
2025-02-12,1,Wireless Headphones,Electronics,130,25,0,0
2025-02-12,2,Smart Watch,Electronics,97,18,0,0
2025-02-12,3,Bluetooth Speaker,Electronics,70,21,0,0
2025-02-12,4,USB-C Hub,Electronics,90,47,0,0
2025-02-12,5,Cotton T-Shirt,Fashion,163,106,163,0
2025-02-12,6,Denim Jacket,Fashion,42,76,0,0
2025-02-12,7,Running Shoes,Fashion,157,70,126,0
2025-02-12,8,Leather Belt,Fashion,73,95,0,0
2025-02-12,9,Yoga Mat,Sports,94,64,94,0
2025-02-12,10,Dumbbell Set,Sports,177,35,160,0
2025-02-12,11,Resistance Bands,Sports,61,36,0,0
2025-02-12,12,Protein Powder 1kg,Sports,46,88,0,0
2025-02-12,13,Ceramic Mug Set,Home,85,48,0,0
2025-02-12,14,LED Desk Lamp,Home,141,68,141,0
2025-02-12,15,Throw Pillow Set,Home,122,17,81,0
2025-02-12,16,Plant Pot Trio,Home,118,49,0,0
2025-02-13,1,Wireless Headphones,Electronics,108,22,0,0
2025-02-13,2,Smart Watch,Electronics,66,31,0,0
2025-02-13,3,Bluetooth Speaker,Electronics,45,25,0,0
2025-02-13,4,USB-C Hub,Electronics,194,62,166,0
2025-02-13,5,Cotton T-Shirt,Fashion,132,31,0,0
2025-02-13,6,Denim Jacket,Fashion,145,62,145,0
2025-02-13,7,Running Shoes,Fashion,137,20,0,0
2025-02-13,8,Leather Belt,Fashion,60,13,0,0
2025-02-13,9,Yoga Mat,Sports,44,50,0,0
2025-02-13,10,Dumbbell Set,Sports,149,28,0,0
2025-02-13,11,Resistance Bands,Sports,191,76,191,0
2025-02-13,12,Protein Powder 1kg,Sports,119,35,108,0
2025-02-13,13,Ceramic Mug Set,Home,180,29,124,0
2025-02-13,14,LED Desk Lamp,Home,77,64,0,0
2025-02-13,15,Throw Pillow Set,Home,95,27,0,0
2025-02-13,16,Plant Pot Trio,Home,102,16,0,0
2025-02-14,1,Wireless Headphones,Electronics,256,48,196,0
2025-02-14,2,Smart Watch,Electronics,42,24,0,0
2025-02-14,3,Bluetooth Speaker,Electronics,36,9,0,0
2025-02-14,4,USB-C Hub,Electronics,181,13,0,0
2025-02-14,5,Cotton T-Shirt,Fashion,80,52,0,0
2025-02-14,6,Denim Jacket,Fashion,100,45,0,0
2025-02-14,7,Running Shoes,Fashion,98,39,0,0
2025-02-14,8,Leather Belt,Fashion,174,16,130,0
2025-02-14,9,Yoga Mat,Sports,103,57,103,0
2025-02-14,10,Dumbbell Set,Sports,90,59,0,0
2025-02-14,11,Resistance Bands,Sports,135,56,0,0
2025-02-14,12,Protein Powder 1kg,Sports,86,33,0,0
2025-02-14,13,Ceramic Mug Set,Home,142,38,0,0
2025-02-14,14,LED Desk Lamp,Home,162,48,133,0
2025-02-14,15,Throw Pillow Set,Home,65,30,0,0
2025-02-14,16,Plant Pot Trio,Home,242,45,185,0
2025-02-15,1,Wireless Headphones,Electronics,230,26,0,0
2025-02-15,2,Smart Watch,Electronics,144,32,134,0
2025-02-15,3,Bluetooth Speaker,Electronics,118,37,118,0
2025-02-15,4,USB-C Hub,Electronics,131,50,0,0
2025-02-15,5,Cotton T-Shirt,Fashion,174,73,167,0
2025-02-15,6,Denim Jacket,Fashion,62,38,0,0
2025-02-15,7,Running Shoes,Fashion,130,95,127,0
2025-02-15,8,Leather Belt,Fashion,89,85,0,0
2025-02-15,9,Yoga Mat,Sports,70,33,0,0
2025-02-15,10,Dumbbell Set,Sports,184,64,158,0
2025-02-15,11,Resistance Bands,Sports,91,44,0,0
2025-02-15,12,Protein Powder 1kg,Sports,29,57,0,0
2025-02-15,13,Ceramic Mug Set,Home,102,40,0,0
2025-02-15,14,LED Desk Lamp,Home,118,44,0,0
2025-02-15,15,Throw Pillow Set,Home,130,67,130,0
2025-02-15,16,Plant Pot Trio,Home,160,82,0,0
2025-02-16,1,Wireless Headphones,Electronics,202,28,0,0
2025-02-16,2,Smart Watch,Electronics,109,35,0,0
2025-02-16,3,Bluetooth Speaker,Electronics,70,48,0,0
2025-02-16,4,USB-C Hub,Electronics,79,52,0,0
2025-02-16,5,Cotton T-Shirt,Fashion,120,54,0,0
2025-02-16,6,Denim Jacket,Fashion,106,47,91,0
2025-02-16,7,Running Shoes,Fashion,176,78,124,0
2025-02-16,8,Leather Belt,Fashion,65,24,0,0
2025-02-16,9,Yoga Mat,Sports,189,93,189,0
2025-02-16,10,Dumbbell Set,Sports,176,8,0,0
2025-02-16,11,Resistance Bands,Sports,181,80,170,0
2025-02-16,12,Protein Powder 1kg,Sports,87,62,87,0
2025-02-16,13,Ceramic Mug Set,Home,82,20,0,0
2025-02-16,14,LED Desk Lamp,Home,68,50,0,0
2025-02-16,15,Throw Pillow Set,Home,119,11,0,0
2025-02-16,16,Plant Pot Trio,Home,105,55,0,0
2025-02-17,1,Wireless Headphones,Electronics,169,33,0,0
2025-02-17,2,Smart Watch,Electronics,75,34,0,0
2025-02-17,3,Bluetooth Speaker,Electronics,33,37,0,0
2025-02-17,4,USB-C Hub,Electronics,69,10,0,0
2025-02-17,5,Cotton T-Shirt,Fashion,69,51,0,0
2025-02-17,6,Denim Jacket,Fashion,33,73,0,0
2025-02-17,7,Running Shoes,Fashion,135,41,0,0
2025-02-17,8,Leather Belt,Fashion,144,30,109,0
2025-02-17,9,Yoga Mat,Sports,159,30,0,0
2025-02-17,10,Dumbbell Set,Sports,119,57,0,0
2025-02-17,11,Resistance Bands,Sports,126,55,0,0
2025-02-17,12,Protein Powder 1kg,Sports,36,51,0,0
2025-02-17,13,Ceramic Mug Set,Home,113,60,91,0
2025-02-17,14,LED Desk Lamp,Home,120,48,100,0
2025-02-17,15,Throw Pillow Set,Home,102,17,0,0
2025-02-17,16,Plant Pot Trio,Home,88,17,0,0
2025-02-18,1,Wireless Headphones,Electronics,147,22,0,0
2025-02-18,2,Smart Watch,Electronics,57,18,0,0
2025-02-18,3,Bluetooth Speaker,Electronics,214,9,190,0
2025-02-18,4,USB-C Hub,Electronics,100,53,84,0
2025-02-18,5,Cotton T-Shirt,Fashion,37,32,0,0
2025-02-18,6,Denim Jacket,Fashion,163,58,163,0
2025-02-18,7,Running Shoes,Fashion,72,63,0,0
2025-02-18,8,Leather Belt,Fashion,114,30,0,0
2025-02-18,9,Yoga Mat,Sports,91,68,0,0
2025-02-18,10,Dumbbell Set,Sports,72,47,0,0
2025-02-18,11,Resistance Bands,Sports,59,67,0,0
2025-02-18,12,Protein Powder 1kg,Sports,82,73,82,0
2025-02-18,13,Ceramic Mug Set,Home,131,64,82,0
2025-02-18,14,LED Desk Lamp,Home,122,84,86,0
2025-02-18,15,Throw Pillow Set,Home,102,81,81,0
2025-02-18,16,Plant Pot Trio,Home,65,23,0,0
2025-02-19,1,Wireless Headphones,Electronics,126,21,0,0
2025-02-19,2,Smart Watch,Electronics,142,31,116,0
2025-02-19,3,Bluetooth Speaker,Electronics,197,17,0,0
2025-02-19,4,USB-C Hub,Electronics,72,28,0,0
2025-02-19,5,Cotton T-Shirt,Fashion,197,20,180,0
2025-02-19,6,Denim Jacket,Fashion,96,67,0,0
2025-02-19,7,Running Shoes,Fashion,193,39,160,0
2025-02-19,8,Leather Belt,Fashion,75,39,0,0
2025-02-19,9,Yoga Mat,Sports,50,41,0,0
2025-02-19,10,Dumbbell Set,Sports,126,33,87,0
2025-02-19,11,Resistance Bands,Sports,155,23,119,0
2025-02-19,12,Protein Powder 1kg,Sports,51,31,0,0
2025-02-19,13,Ceramic Mug Set,Home,99,32,0,0
2025-02-19,14,LED Desk Lamp,Home,77,45,0,0
2025-02-19,15,Throw Pillow Set,Home,53,49,0,0
2025-02-19,16,Plant Pot Trio,Home,200,21,156,0
2025-02-20,1,Wireless Headphones,Electronics,83,43,0,0
2025-02-20,2,Smart Watch,Electronics,111,31,0,0
2025-02-20,3,Bluetooth Speaker,Electronics,153,44,0,0
2025-02-20,4,USB-C Hub,Electronics,58,14,0,0
2025-02-20,5,Cotton T-Shirt,Fashion,154,43,0,0
2025-02-20,6,Denim Jacket,Fashion,61,35,0,0
2025-02-20,7,Running Shoes,Fashion,157,36,0,0
2025-02-20,8,Leather Belt,Fashion,62,13,0,0
2025-02-20,9,Yoga Mat,Sports,139,33,122,0
2025-02-20,10,Dumbbell Set,Sports,99,27,0,0
2025-02-20,11,Resistance Bands,Sports,67,88,0,0
2025-02-20,12,Protein Powder 1kg,Sports,93,58,93,0
2025-02-20,13,Ceramic Mug Set,Home,74,25,0,0
2025-02-20,14,LED Desk Lamp,Home,155,64,142,0
2025-02-20,15,Throw Pillow Set,Home,119,63,119,0
2025-02-20,16,Plant Pot Trio,Home,175,25,0,0
2025-02-21,1,Wireless Headphones,Electronics,173,35,125,0
2025-02-21,2,Smart Watch,Electronics,101,10,0,0
2025-02-21,3,Bluetooth Speaker,Electronics,129,24,0,0
2025-02-21,4,USB-C Hub,Electronics,138,51,131,0
2025-02-21,5,Cotton T-Shirt,Fashion,113,41,0,0
2025-02-21,6,Denim Jacket,Fashion,176,41,156,0
2025-02-21,7,Running Shoes,Fashion,89,68,0,0
2025-02-21,8,Leather Belt,Fashion,199,47,184,0
2025-02-21,9,Yoga Mat,Sports,77,62,0,0
2025-02-21,10,Dumbbell Set,Sports,45,54,0,0
2025-02-21,11,Resistance Bands,Sports,156,32,121,0
2025-02-21,12,Protein Powder 1kg,Sports,62,31,0,0
2025-02-21,13,Ceramic Mug Set,Home,134,59,119,0
2025-02-21,14,LED Desk Lamp,Home,136,19,0,0
2025-02-21,15,Throw Pillow Set,Home,71,48,0,0
2025-02-21,16,Plant Pot Trio,Home,114,61,0,0
2025-02-22,1,Wireless Headphones,Electronics,158,15,0,0
2025-02-22,2,Smart Watch,Electronics,52,49,0,0
2025-02-22,3,Bluetooth Speaker,Electronics,105,24,0,0
2025-02-22,4,USB-C Hub,Electronics,87,51,0,0
2025-02-22,5,Cotton T-Shirt,Fashion,84,29,0,0
2025-02-22,6,Denim Jacket,Fashion,125,51,0,0
2025-02-22,7,Running Shoes,Fashion,60,29,0,0
2025-02-22,8,Leather Belt,Fashion,131,68,0,0
2025-02-22,9,Yoga Mat,Sports,152,58,133,0
2025-02-22,10,Dumbbell Set,Sports,82,68,82,0
2025-02-22,11,Resistance Bands,Sports,99,57,0,0
2025-02-22,12,Protein Powder 1kg,Sports,152,85,152,0
2025-02-22,13,Ceramic Mug Set,Home,64,70,0,0
2025-02-22,14,LED Desk Lamp,Home,83,53,0,0
2025-02-22,15,Throw Pillow Set,Home,58,13,0,0
2025-02-22,16,Plant Pot Trio,Home,198,55,139,0
2025-02-23,1,Wireless Headphones,Electronics,121,37,0,0
2025-02-23,2,Smart Watch,Electronics,141,30,119,0
2025-02-23,3,Bluetooth Speaker,Electronics,78,27,0,0
2025-02-23,4,USB-C Hub,Electronics,177,43,133,0
2025-02-23,5,Cotton T-Shirt,Fashion,96,76,88,0
2025-02-23,6,Denim Jacket,Fashion,107,18,0,0
2025-02-23,7,Running Shoes,Fashion,143,51,134,0
2025-02-23,8,Leather Belt,Fashion,94,37,0,0
2025-02-23,9,Yoga Mat,Sports,129,23,0,0
2025-02-23,10,Dumbbell Set,Sports,213,41,172,0
2025-02-23,11,Resistance Bands,Sports,77,22,0,0
2025-02-23,12,Protein Powder 1kg,Sports,67,85,0,0
2025-02-23,13,Ceramic Mug Set,Home,171,32,139,0
2025-02-23,14,LED Desk Lamp,Home,160,45,122,0
2025-02-23,15,Throw Pillow Set,Home,210,29,181,0
2025-02-23,16,Plant Pot Trio,Home,162,36,0,0
2025-02-24,1,Wireless Headphones,Electronics,103,18,0,0
2025-02-24,2,Smart Watch,Electronics,122,19,0,0
2025-02-24,3,Bluetooth Speaker,Electronics,39,39,0,0
2025-02-24,4,USB-C Hub,Electronics,136,41,0,0
2025-02-24,5,Cotton T-Shirt,Fashion,55,41,0,0
2025-02-24,6,Denim Jacket,Fashion,56,51,0,0
2025-02-24,7,Running Shoes,Fashion,96,47,0,0
2025-02-24,8,Leather Belt,Fashion,143,88,137,0
2025-02-24,9,Yoga Mat,Sports,111,18,0,0
2025-02-24,10,Dumbbell Set,Sports,181,32,0,0
2025-02-24,11,Resistance Bands,Sports,175,40,138,0
2025-02-24,12,Protein Powder 1kg,Sports,39,28,0,0
2025-02-24,13,Ceramic Mug Set,Home,100,71,0,0
2025-02-24,14,LED Desk Lamp,Home,148,12,0,0
2025-02-24,15,Throw Pillow Set,Home,157,53,0,0
2025-02-24,16,Plant Pot Trio,Home,129,33,0,0
2025-02-25,1,Wireless Headphones,Electronics,189,57,143,0
2025-02-25,2,Smart Watch,Electronics,98,24,0,0
2025-02-25,3,Bluetooth Speaker,Electronics,83,51,83,0
2025-02-25,4,USB-C Hub,Electronics,111,25,0,0
2025-02-25,5,Cotton T-Shirt,Fashion,127,60,127,0
2025-02-25,6,Denim Jacket,Fashion,120,42,106,0
2025-02-25,7,Running Shoes,Fashion,63,33,0,0
2025-02-25,8,Leather Belt,Fashion,106,37,0,0
2025-02-25,9,Yoga Mat,Sports,84,27,0,0
2025-02-25,10,Dumbbell Set,Sports,159,22,0,0
2025-02-25,11,Resistance Bands,Sports,154,21,0,0
2025-02-25,12,Protein Powder 1kg,Sports,88,78,88,0
2025-02-25,13,Ceramic Mug Set,Home,159,89,148,0
2025-02-25,14,LED Desk Lamp,Home,102,46,0,0
2025-02-25,15,Throw Pillow Set,Home,114,43,0,0
2025-02-25,16,Plant Pot Trio,Home,107,22,0,0
2025-02-26,1,Wireless Headphones,Electronics,178,11,0,0
2025-02-26,2,Smart Watch,Electronics,82,16,0,0
2025-02-26,3,Bluetooth Speaker,Electronics,34,49,0,0
2025-02-26,4,USB-C Hub,Electronics,101,10,0,0
2025-02-26,5,Cotton T-Shirt,Fashion,102,25,0,0
2025-02-26,6,Denim Jacket,Fashion,73,47,0,0
2025-02-26,7,Running Shoes,Fashion,108,69,108,0
2025-02-26,8,Leather Belt,Fashion,70,36,0,0
2025-02-26,9,Yoga Mat,Sports,22,62,0,0
2025-02-26,10,Dumbbell Set,Sports,102,57,0,0
2025-02-26,11,Resistance Bands,Sports,124,30,0,0
2025-02-26,12,Protein Powder 1kg,Sports,56,32,0,0
2025-02-26,13,Ceramic Mug Set,Home,90,69,0,0
2025-02-26,14,LED Desk Lamp,Home,72,30,0,0
2025-02-26,15,Throw Pillow Set,Home,63,51,0,0
2025-02-26,16,Plant Pot Trio,Home,84,23,0,0
2025-02-27,1,Wireless Headphones,Electronics,167,11,0,0
2025-02-27,2,Smart Watch,Electronics,57,25,0,0
2025-02-27,3,Bluetooth Speaker,Electronics,156,11,133,0
2025-02-27,4,USB-C Hub,Electronics,87,14,0,0
2025-02-27,5,Cotton T-Shirt,Fashion,185,100,183,0
2025-02-27,6,Denim Jacket,Fashion,65,8,0,0
2025-02-27,7,Running Shoes,Fashion,74,34,0,0
